run,total_return_pct,sharpe,max_dd_pct,win_rate_pct,final_balance,actual_n_trades,broke
1,-22.866,-0.017,-46.512,14.698,7713.433060367446,1143,False
2,-73.255,-0.306,-80.19,13.998,2674.5029816272836,1143,False
3,56.714,0.812,-32.501,16.36,15671.368213473315,1143,False
4,-32.078,-0.07,-70.265,14.786,6792.2253963254625,1143,False
5,10.01,0.28,-37.051,15.923,11000.96009448821,1143,False
6,3.355,0.193,-30.217,15.486,10335.481389326336,1143,False
7,3.534,0.229,-45.844,15.748,10353.372692913399,1143,False
8,-100.043,-1.417,-100.039,13.618,-4.291895013106114,749,True
9,-24.875,-0.141,-44.238,15.223,7512.544836395471,1143,False
10,-92.935,-0.628,-92.965,13.998,706.4595870515623,1143,False
11,31.891,0.487,-43.498,16.185,13189.144311461052,1143,False
12,45.73,0.627,-39.154,16.273,14572.99774978129,1143,False
13,-100.493,-1.093,-100.449,12.7,-49.25351881016104,1063,True
14,68.143,0.781,-27.716,16.71,16814.272465441823,1143,False
15,1.173,0.166,-36.696,15.486,10117.285273840773,1143,False
16,22.327,0.402,-38.555,16.273,12232.73745231844,1143,False
17,-35.852,0.074,-79.513,14.698,6414.757784776876,1143,False
18,-100.328,-0.537,-100.327,12.966,-32.801298337682965,671,True
19,-39.102,-0.487,-57.855,15.223,6089.797259842524,1143,False
20,-100.601,-0.8,-100.601,13.567,-60.066089238856875,855,True
21,30.415,0.508,-24.231,16.535,13041.541056867874,1143,False
22,-61.196,-0.248,-76.188,14.698,3880.4157375327977,1143,False
23,-34.756,-0.243,-46.337,15.136,6524.439254593173,1143,False
24,4.082,0.214,-42.624,15.311,10408.213427821536,1143,False
25,-71.944,-1.033,-79.721,14.523,2805.5762274716,1143,False
26,46.477,0.648,-34.627,16.36,14647.674495188101,1143,False
27,-37.721,-0.144,-57.361,14.611,6227.871450568696,1143,False
28,-71.468,-0.27,-82.084,13.998,2853.2215468066224,1143,False
29,-22.245,0.013,-52.093,15.573,7775.469210848651,1143,False
30,-69.523,-0.425,-83.436,13.911,3047.6922379702446,1143,False
31,-32.988,-0.104,-58.557,15.136,6701.213112860866,1143,False
32,-4.35,0.116,-38.262,15.311,9564.988510936137,1143,False
33,15.132,0.33,-37.557,16.01,11513.195895013108,1143,False
34,3.225,0.185,-44.331,15.486,10322.451853018385,1143,False
35,-100.196,-1.807,-100.195,13.347,-19.557844269476846,974,True
36,-41.624,0.415,-94.833,14.961,5837.5687734033045,1143,False
37,-66.275,-0.08,-87.055,14.261,3372.4582922134905,1143,False
38,-73.603,-0.962,-77.997,13.736,2639.6927279090114,1143,False
39,-31.716,-0.235,-44.583,15.048,6828.396944881906,1143,False
40,-16.602,0.181,-78.081,15.223,8339.823156605407,1143,False
41,-17.387,0.073,-55.364,15.311,8261.25699737532,1143,False
42,-43.736,0.058,-80.901,14.873,5626.373602799624,1143,False
43,-31.743,-0.28,-51.074,15.223,6825.674355205571,1143,False
44,-94.814,-0.327,-98.419,13.473,518.600899387573,1143,False
45,-25.544,0.015,-69.472,14.698,7445.646918635177,1143,False
46,37.605,0.578,-35.512,16.535,13760.499202099745,1143,False
47,-100.566,-1.613,-100.522,13.649,-56.60451093612937,1099,True
48,-2.643,0.158,-27.814,15.398,9735.733777777757,1143,False
49,-19.542,0.117,-66.533,14.961,8045.783471566052,1143,False
50,-21.092,0.116,-75.197,15.048,7890.790330708676,1143,False
51,-3.916,0.178,-63.826,16.185,9608.355475065635,1143,False
52,-34.425,-0.27,-56.194,15.223,6557.4992720910195,1143,False
53,-90.223,0.632,-98.317,13.386,977.7462012248798,1143,False
54,41.757,0.607,-40.909,16.448,14175.694127734077,1143,False
55,19.515,0.381,-30.59,16.01,11951.532832895891,1143,False
56,-48.164,-0.641,-58.31,14.523,5183.563839020133,1143,False
57,-49.804,-0.463,-56.37,14.786,5019.625046369211,1143,False
58,-88.585,-1.153,-89.996,13.823,1141.490523184595,1143,False
59,-43.563,0.09,-81.905,14.611,5643.681494313186,1143,False
60,-19.157,0.073,-57.628,15.573,8084.288668416439,1143,False
61,-100.101,-1.296,-100.1,13.453,-10.12601574801738,669,True
62,-100.216,-2.214,-100.202,13.586,-21.599786526663593,449,True
63,-100.354,-0.042,-100.342,13.99,-35.36831146101031,965,True
64,-19.709,0.101,-58.804,14.786,8029.058992126018,1143,False
65,-100.134,0.128,-100.131,14.058,-13.432017497829293,939,True
66,-46.317,-0.185,-64.539,14.348,5368.310995625566,1143,False
67,-100.184,-2.299,-100.18,12.985,-18.352125984258237,670,True
68,-39.475,-0.015,-77.27,14.873,6052.458887139088,1143,False
69,52.552,0.739,-28.069,17.148,15255.200934383223,1143,False
70,-55.607,-0.489,-68.361,14.523,4439.324503937024,1143,False
71,-80.466,-0.55,-88.11,13.736,1953.4056587926443,1143,False
72,-22.578,-0.112,-41.333,14.961,7742.214722659672,1143,False
73,-100.058,-0.223,-100.058,12.958,-5.789319335020991,818,True
74,9.327,0.265,-31.395,15.661,10932.700881889767,1143,False
75,-26.531,-0.11,-36.739,15.311,7346.855807524067,1143,False
76,-27.805,-0.013,-67.059,14.786,7219.477504811875,1143,False
77,-100.046,0.565,-100.046,13.717,-4.641942257221672,955,True
78,-16.932,0.247,-85.686,15.048,8306.76313910759,1143,False
79,8.606,0.259,-36.769,16.098,10860.552255468076,1143,False
80,-34.108,-0.143,-57.924,15.048,6589.197994750644,1143,False
81,2.005,0.191,-42.096,15.748,10200.5187296588,1143,False
82,11.437,0.292,-34.785,16.623,11143.701581802285,1143,False
83,48.626,0.726,-20.146,16.535,14862.56460892388,1143,False
84,-100.355,-1.21,-100.355,14.211,-35.46554680663212,950,True
85,-38.886,-0.386,-51.355,15.311,6111.383506561696,1143,False
86,67.972,0.794,-26.798,16.973,16797.159044619442,1143,False
87,20.427,0.373,-57.897,16.36,12042.739587051603,1143,False
88,-100.101,-1.272,-100.095,13.607,-10.087121609814858,1095,True
89,30.61,0.509,-35.181,16.01,13060.988125984255,1143,False
90,-100.181,-1.683,-100.162,13.747,-18.079867016638673,902,True
91,-100.42,-1.288,-100.414,13.826,-42.03865616796793,1056,True
92,-69.879,-0.286,-84.3,14.348,3012.104101487297,1143,False
93,53.894,0.734,-32.492,16.71,15389.385711286031,1143,False
94,-19.686,-0.015,-39.091,15.223,8031.392640419953,1143,False
95,-41.545,-0.348,-61.664,14.173,5845.542071741048,1143,False
96,-56.669,-0.222,-71.143,14.436,4333.14350656166,1143,False
97,2.416,0.231,-54.966,15.661,10241.552045494316,1143,False
98,-45.119,-0.444,-61.238,14.786,5488.104941382308,1143,False
99,-3.648,0.235,-68.634,15.661,9635.192430446215,1143,False
100,-2.394,0.163,-49.149,15.836,9760.626026246744,1143,False
101,-100.073,-1.712,-100.071,12.445,-7.3450848643879,458,True
102,71.633,0.851,-38.115,17.76,17163.34735608047,1143,False
103,-53.738,0.037,-83.197,14.698,4626.210838145222,1143,False
104,-67.981,-0.415,-69.857,14.086,3201.907496062965,1143,False
105,16.482,0.346,-35.74,15.836,11648.158554680651,1143,False
106,-48.477,-0.325,-59.358,14.173,5152.254057742768,1143,False
107,-30.228,-0.219,-55.886,15.223,6977.16702362204,1143,False
108,5.48,0.22,-29.746,15.836,10548.037854768183,1143,False
109,45.773,0.647,-30.941,16.185,14577.276104986879,1143,False
110,-3.463,0.199,-50.058,15.223,9653.66714610674,1143,False
111,-47.577,0.728,-97.012,14.261,5242.293987751516,1143,False
112,-29.338,-0.072,-54.857,15.136,7066.234600175006,1143,False
113,64.809,0.829,-30.455,17.148,16480.9497007874,1143,False
114,-3.251,0.237,-64.515,15.661,9674.864451443551,1143,False
115,-30.471,-0.105,-52.386,15.136,6952.858187226611,1143,False
116,32.848,0.499,-30.5,16.535,13284.823891513535,1143,False
117,-61.861,-0.491,-68.871,14.873,3813.9067611548435,1143,False
118,-10.237,0.17,-73.359,15.486,8976.325728783922,1143,False
119,21.528,0.386,-47.71,16.448,12152.809998250219,1143,False
120,-16.308,0.135,-64.476,15.223,8369.188230971127,1143,False
121,-28.177,-0.263,-48.277,15.136,7182.333602799648,1143,False
122,-35.946,-0.284,-64.844,14.436,6405.423191601056,1143,False
123,8.617,0.273,-42.9,15.486,10861.71907961506,1143,False
124,-33.056,-0.264,-48.067,15.048,6694.406638670171,1143,False
125,-16.39,-0.049,-39.166,14.961,8361.020461942264,1143,False
126,-5.149,0.091,-40.224,15.048,9485.061056867895,1143,False
127,-7.726,0.108,-39.575,14.961,9227.387391076134,1143,False
128,69.776,0.952,-19.959,17.323,16977.62784601922,1143,False
129,-29.054,0.062,-78.874,15.573,7094.627321084867,1143,False
130,-22.434,-0.134,-40.492,15.223,7756.605553805783,1143,False
131,-89.326,-0.646,-92.105,13.911,1067.3971898512536,1143,False
132,-69.313,-0.632,-71.169,14.261,3068.6950726158884,1143,False
133,-47.684,-0.065,-77.019,14.961,5231.598099737515,1143,False
134,-80.483,-0.709,-84.307,13.911,1951.655422572163,1143,False
135,-43.507,-0.297,-56.985,14.523,5649.321144356973,1143,False
136,-100.286,-1.932,-100.282,13.652,-28.620178477691297,586,True
137,-29.377,-0.081,-54.333,14.961,7062.345186351717,1143,False
138,5.681,0.224,-31.598,15.661,10568.068335958009,1143,False
139,25.013,0.443,-25.244,15.836,12501.301476815413,1143,False
140,44.551,0.572,-42.79,16.36,14455.148510936117,1143,False
141,4.144,0.236,-58.573,15.923,10414.436489938782,1143,False
142,16.458,0.346,-26.126,15.923,11645.824906386699,1143,False
143,31.956,0.52,-31.528,16.448,13195.56184426946,1143,False
144,-100.359,-1.108,-100.327,14.028,-35.912829396340385,941,True
145,-100.445,-1.791,-100.431,12.424,-44.469539807512774,491,True
146,-22.741,-0.072,-50.37,15.136,7725.879184601934,1143,False
147,-20.6,0.046,-60.422,14.873,7939.991415573045,1143,False
148,40.763,0.564,-33.728,16.448,14076.31960454945,1143,False
149,43.052,0.579,-31.421,16.36,14305.211608049036,1143,False
150,-51.554,-0.389,-69.155,14.698,4844.601424321945,1143,False
151,-54.961,-0.382,-58.147,14.173,4503.88877340333,1143,False
152,-64.294,-0.263,-72.449,13.998,3570.623926509188,1143,False
153,9.096,0.271,-50.731,16.01,10909.558869641314,1143,False
154,22.878,0.413,-27.01,15.748,12287.772657917772,1143,False
155,-2.219,0.145,-27.231,16.098,9778.128388451465,1143,False
156,-100.568,-1.314,-100.544,12.189,-56.7795345581726,402,True
157,4.01,0.192,-25.411,15.836,10401.018012248525,1143,False
158,-25.221,0.024,-63.872,15.486,7477.929053368356,1143,False
159,13.146,0.312,-26.431,16.01,11314.641319335096,1143,False
160,11.478,0.293,-31.445,15.836,11147.78546631673,1143,False
161,-54.572,-0.288,-71.241,14.786,4542.782911635992,1143,False
162,-38.789,-0.216,-54.576,14.611,6121.107041119908,1143,False
163,-28.77,-0.175,-32.898,15.048,7123.020041994754,1143,False
164,-2.454,0.122,-36.225,15.136,9754.59743482064,1143,False
165,42.545,0.562,-48.507,16.098,14254.454757655294,1143,False
166,-58.209,-0.126,-79.221,14.523,4179.122719160097,1143,False
167,-100.183,-0.831,-100.178,12.839,-18.3326789151306,553,True
168,-1.281,0.171,-45.47,15.573,9871.863261592289,1143,False
169,-30.147,-0.259,-45.597,15.048,6985.334792650902,1143,False
170,-8.732,0.018,-47.865,15.573,9126.846043744532,1143,False
171,31.308,0.462,-39.101,16.535,13130.803104112,1143,False
172,17.178,0.346,-45.44,15.748,11717.779062117263,1143,False
173,-58.407,-0.357,-69.322,14.611,4159.286708661411,1143,False
174,-100.203,-0.906,-100.189,13.429,-20.29683289589957,1050,True
175,-52.556,-0.423,-61.541,13.998,4744.449018372725,1143,False
176,-85.143,-0.075,-95.486,13.823,1485.703646544156,1143,False
177,-62.151,-0.54,-75.083,14.173,3784.9306281714826,1143,False
178,-70.581,-0.225,-83.612,14.261,2941.9001819772484,1143,False
179,-10.4,-0.018,-49.621,15.748,8959.99019072619,1143,False
180,-65.042,-0.539,-67.78,14.348,3495.7527104111614,1143,False
181,-2.302,0.225,-65.478,15.836,9769.766148731402,1143,False
182,-39.16,0.018,-77.974,14.873,6083.963139107578,1143,False
183,-25.966,0.105,-72.702,14.961,7403.446778652649,1143,False
184,41.751,0.667,-21.964,17.06,14175.110715660532,1143,False
185,-17.475,-0.023,-41.507,15.311,8252.505816272966,1143,False
186,-6.933,0.1,-42.113,15.311,9306.73143307088,1143,False
187,2.822,0.192,-33.531,16.098,10282.19641994752,1143,False
188,-12.685,0.05,-52.778,14.961,8731.487128608922,1143,False
189,49.32,0.603,-47.526,16.36,14931.990645669317,1143,False
190,-11.45,0.188,-62.092,15.661,8854.976017497802,1143,False
191,85.842,1.052,-30.603,17.585,18584.150225721758,1143,False
192,43.126,0.606,-36.535,16.36,14312.601494313207,1143,False
193,-5.785,0.147,-51.309,15.311,9421.4691408574,1143,False
194,-18.79,0.066,-62.793,15.223,8121.043629046375,1143,False
195,-61.021,-0.203,-74.727,14.523,3897.9180997375006,1143,False
196,55.656,0.794,-29.184,16.798,15565.576157480336,1143,False
197,-20.359,0.161,-72.161,15.048,7964.1057812773415,1143,False
198,-23.124,-0.013,-56.76,15.048,7687.568458442704,1143,False
199,-51.441,-0.467,-65.392,14.348,4855.880724409463,1143,False
200,-100.357,-1.482,-100.357,12.975,-35.698911636061894,894,True
201,30.318,0.48,-36.331,16.535,13031.817522309708,1143,False
202,28.945,0.504,-33.7,16.623,12894.521214348191,1143,False
203,-100.569,-1.151,-100.569,12.873,-56.876769903750755,637,True
204,66.184,0.99,-24.716,17.673,16618.440479440036,1143,False
205,36.648,0.555,-26.42,16.273,13664.819622047242,1143,False
206,-1.414,0.216,-62.296,15.398,9858.639254593189,1143,False
207,-63.059,-0.54,-70.093,13.998,3694.1128153980935,1143,False
208,-72.689,0.361,-93.657,13.911,2731.093952755905,1143,False
209,34.871,0.501,-42.413,16.185,13487.07341032372,1143,False
210,-58.147,-0.093,-84.075,14.436,4185.345781277346,1143,False
211,-15.909,0.131,-72.58,15.048,8409.05472265965,1143,False
212,-100.162,-2.32,-100.155,13.97,-16.15460717411588,859,True
213,-100.437,-1.745,-100.391,13.13,-43.730551181097326,655,True
214,-15.991,0.003,-35.752,15.398,8400.88695363079,1143,False
215,33.774,0.476,-53.25,16.36,13377.391940507463,1143,False
216,-6.497,0.155,-54.073,16.185,9350.292867891503,1143,False
217,-9.698,0.076,-54.416,15.836,9030.19411023622,1143,False
218,-53.425,-0.364,-75.199,14.961,4657.520619422557,1143,False
219,64.755,0.771,-31.599,17.06,16475.504521434832,1143,False
220,-12.856,0.047,-39.856,15.398,8714.373707786546,1143,False
221,-35.798,-0.318,-56.996,14.698,6420.20296412947,1143,False
222,3.705,0.229,-50.655,16.273,10370.48611373579,1143,False
223,-18.69,-0.083,-38.369,15.398,8130.961634295729,1143,False
224,-72.782,-0.161,-90.988,13.911,2721.75935958008,1143,False
225,-74.459,-0.748,-75.186,14.261,2554.1256237970365,1143,False
226,-16.53,0.087,-63.933,15.486,8347.018572178495,1143,False
227,-90.164,-0.476,-94.242,13.473,983.5803219597547,1143,False
228,-7.868,0.069,-36.635,15.398,9213.191030621181,1143,False
229,-31.23,-0.271,-47.085,15.048,6877.014617672792,1143,False
230,-33.05,-0.18,-52.196,15.223,6694.990050743678,1143,False
231,-5.429,0.094,-31.427,15.661,9457.057277340318,1143,False
232,-7.399,0.128,-46.498,15.661,9260.058467191619,1143,False
233,-17.597,0.092,-72.451,15.136,8240.254162729647,1143,False
234,14.321,0.325,-36.613,16.01,11432.101616797878,1143,False
235,-82.724,0.494,-98.64,13.998,1727.6251863516918,1143,False
236,49.456,0.699,-25.295,16.535,14945.603594050737,1143,False
237,3.407,0.216,-49.255,15.923,10340.732097987751,1143,False
238,-26.127,-0.038,-48.853,15.048,7387.3057112861125,1143,False
239,-48.254,-0.391,-64.291,14.436,5174.618187226569,1143,False
240,-28.943,-0.164,-58.524,14.873,7105.71215048119,1143,False
241,-9.665,0.078,-56.137,15.398,9033.500111986035,1143,False
242,43.252,0.597,-26.87,16.535,14325.242089238836,1143,False
243,-31.051,-0.264,-47.996,14.961,6894.905921259833,1143,False
244,3.044,0.234,-47.443,15.311,10304.366078740195,1143,False
245,10.019,0.276,-25.71,16.01,11001.93244794401,1143,False
246,6.865,0.27,-64.036,15.311,10686.500986876648,1143,False
247,-0.995,0.111,-45.506,15.398,9900.450453193316,1143,False
248,-32.21,0.036,-67.479,14.698,6779.001389326339,1143,False
249,-0.136,0.162,-32.403,15.748,9986.406498687651,1143,False
250,6.241,0.24,-31.627,15.748,10624.07589501311,1143,False
251,-7.469,0.064,-42.103,15.223,9253.057522309682,1143,False
252,-66.186,-0.287,-78.486,13.998,3381.4039440069655,1143,False
253,24.165,0.438,-28.178,16.623,12416.512255468087,1143,False
254,-100.402,-1.523,-100.372,12.924,-40.24952580928948,472,True
255,-92.568,0.059,-95.696,13.561,743.2145476815767,1143,False
256,-43.709,-0.024,-72.735,15.048,5629.096192475906,1143,False
257,32.352,0.489,-59.744,15.923,13235.233865266862,1143,False
258,-19.431,-0.057,-46.861,15.573,8056.868300962387,1143,False
259,14.869,0.333,-50.079,15.923,11486.94235170603,1143,False
260,-44.983,-0.347,-48.123,15.048,5501.717889763804,1143,False
261,53.126,0.74,-29.604,16.71,15312.569788276458,1143,False
262,21.826,0.404,-27.679,16.535,12182.56401399826,1143,False
263,-51.291,-0.485,-63.5,14.173,4870.854967629062,1143,False
264,38.696,0.619,-28.251,16.098,13869.59725984249,1143,False
265,13.386,0.309,-38.675,16.185,11338.561214348161,1143,False
266,-71.53,-0.371,-78.382,14.173,2846.998484689405,1143,False
267,-100.398,-0.771,-100.357,13.153,-39.841137357838306,555,True
268,4.424,0.206,-35.126,16.36,10442.440269466346,1143,False
269,-91.286,-0.196,-96.581,14.436,871.3707331583628,1143,False
270,-94.662,-0.026,-97.3,13.561,533.7696132983037,1143,False
271,18.545,0.374,-46.953,15.923,11854.49195800526,1143,False
272,-28.855,-0.129,-45.207,14.873,7114.463331583591,1143,False
273,-71.178,-0.298,-78.328,14.523,2882.197679789976,1143,False
274,54.04,0.731,-30.715,16.535,15403.971013123348,1143,False
275,-100.038,-0.937,-100.038,12.994,-3.844612423439685,708,True
276,-62.269,0.161,-90.728,14.261,3773.0679160104746,1143,False
277,97.8,1.085,-28.831,17.673,19779.950505686815,1143,False
278,-2.343,0.198,-54.915,16.01,9765.682264216974,1143,False
279,-25.997,-0.15,-37.876,15.223,7400.335247594044,1143,False
280,-4.829,0.184,-55.343,15.136,9517.148720909901,1143,False
281,-10.902,0.146,-63.871,14.961,8909.816752405955,1143,False
282,-14.735,0.03,-45.709,15.398,8526.515020122479,1143,False
283,-15.985,0.053,-46.587,15.048,8401.470365704274,1143,False
284,-4.531,0.106,-40.692,15.836,9546.902736657896,1143,False
285,-68.953,-0.015,-91.76,14.261,3104.6721504811585,1143,False
286,6.299,0.251,-43.451,15.048,10629.910015748015,1143,False
287,-100.405,-1.453,-100.353,12.426,-40.482890638666504,676,True
288,11.056,0.286,-30.572,16.098,11105.585326334221,1143,False
289,38.706,0.611,-33.167,16.973,13870.569613298318,1143,False
290,-47.89,-0.105,-80.592,14.436,5210.984206474154,1143,False
291,-14.675,0.002,-39.72,15.136,8532.543611548566,1143,False
292,-2.73,0.226,-60.692,15.398,9726.982596675402,1143,False
293,-100.349,-0.909,-100.348,13.31,-34.90158180227263,1127,True
294,40.783,0.53,-54.998,16.185,14078.264311461076,1143,False
295,-75.233,-0.731,-85.017,13.998,2476.7262887138986,1143,False
296,-40.133,-0.28,-63.457,15.311,5986.727793525835,1143,False
297,78.09,0.94,-18.715,17.06,17808.99005074366,1143,False
298,-51.92,-0.383,-64.066,14.611,4808.040934383156,1143,False
299,-100.226,0.124,-100.226,12.698,-22.64992825896843,567,True
300,-55.591,-0.267,-68.164,14.523,4440.8802694662745,1143,False
301,-100.272,-0.683,-100.262,13.819,-27.161648293969847,1071,True
302,72.19,0.979,-31.141,17.673,17218.965973753267,1143,False
303,-59.263,-0.272,-76.248,14.348,4073.71960454942,1143,False
304,-25.617,-0.139,-45.593,14.873,7438.257032370979,1143,False
305,-64.601,-0.227,-79.224,13.998,3539.897557305346,1143,False
306,-24.211,-0.032,-54.652,15.398,7578.859342082232,1143,False
307,-100.466,-0.479,-100.423,13.661,-46.628164479421685,1098,True
308,-100.343,0.618,-100.339,14.113,-34.337616797909504,744,True
309,-18.836,0.14,-73.106,14.698,8116.376332458452,1143,False
310,-17.331,-0.056,-37.112,15.311,8266.896647419071,1143,False
311,-20.419,0.022,-52.689,15.136,7958.07718985129,1143,False
312,-46.336,-0.363,-50.706,14.873,5366.366288713899,1143,False
313,-47.322,0.063,-81.98,14.786,5267.769648293954,1143,False
314,-52.536,-0.488,-70.324,14.611,4746.3937252843225,1143,False
315,-15.915,-0.036,-41.474,15.311,8408.471310586185,1143,False
316,-55.677,0.132,-86.281,14.698,4432.323559055064,1143,False
317,-35.654,-0.233,-52.916,14.786,6434.593795275585,1143,False
318,21.448,0.391,-35.293,16.273,12144.83669991251,1143,False
319,-31.574,-0.164,-47.165,14.786,6842.593305336837,1143,False
320,-100.002,-1.251,-100.002,13.286,-0.20801049870169663,1129,True
321,-10.488,0.087,-52.873,15.223,8951.239009623818,1143,False
322,-68.559,-0.869,-76.657,14.523,3144.1497007873777,1143,False
323,26.44,0.459,-31.608,16.71,12644.042964129498,1143,False
324,-45.905,-0.329,-53.299,14.436,5409.538782152246,1143,False
325,-17.613,-0.076,-32.298,15.486,8238.698397200355,1143,False
326,-35.732,-0.045,-67.264,15.048,6426.814967629023,1143,False
327,13.891,0.321,-46.598,15.923,11389.12359405074,1143,False
328,-0.752,0.408,-91.196,15.223,9924.759289588808,1143,False
329,20.478,0.376,-34.762,15.748,12047.795825021878,1143,False
330,-47.999,-0.24,-68.644,14.261,5200.093847769035,1143,False
331,-49.854,-0.296,-68.982,14.611,5014.5688083989235,1143,False
332,-30.923,-0.288,-46.071,14.698,6907.74098687663,1143,False
333,1.854,0.241,-49.229,15.573,10185.35001574806,1143,False
